"Symbol","Name","LastSale","MarketCap","ADR TSO","Country","IPOyear","Sector","Industry","Summary Quote",
"TCO^J","Taubman Centers, Inc.","25.74","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tco^j",
"TCO^K","Taubman Centers, Inc.","25.8","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tco^k",
"TAYD","Taylor Devices, Inc.","15.19","51230356.03","n/a","United States","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/tayd",
"TMHC","Taylor Morrison Home Corporation","16.7","2041865980.8","n/a","United States","2013","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/tmhc",
"TCP","TC PipeLines, LP","49.51","3271580251.31","n/a","United States","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/tcp",
"TCB","TCF Financial Corporation","15.35","2602965013.8","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/tcb",
"TCB.WS","TCF Financial Corporation","n/a","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tcb.ws",
"TCB^B","TCF Financial Corporation","26.34","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tcb^b",
"TCB^C","TCF Financial Corporation","25.4064","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tcb^c",
"TCPC","TCP Capital Corp.","14.99","732595222.37","n/a","United States","2012","n/a","n/a","http://www.nasdaq.com/symbol/tcpc",
"TSI","TCW Strategic Income Fund, Inc.","5.26","250833393.82","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tsi",
"AMTD","TD Ameritrade Holding Corporation","36.58","19869550774.18","n/a","United States","1997","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/amtd",
"TMH","Team Health Holdings, Inc.","53.68","3896286198.64","n/a","United States","2009","Technology","Professional Services","http://www.nasdaq.com/symbol/tmh",
"TISI","Team, Inc.","38.23","828749366.55","n/a","United States","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/tisi",
"TEAR","TearLab Corporation","1.55","52329401.2","n/a","United States","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/tear",
"TECD","Tech Data Corporation","77.03","2720901264.54","n/a","United States","1986","Technology","Retail: Computer Software & Peripheral Equipment","http://www.nasdaq.com/symbol/tecd",
"TCCO","Technical Communications Corporation","3.6499","6715367.0623","n/a","United States","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/tcco",
"TTGT","TechTarget, Inc.","8.03","259462332.69","n/a","United States","2007","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/ttgt",
"TE","TECO Energy, Inc.","26.4","6210092064","n/a","United States","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/te",
"TGEN","Tecogen Inc.","4.04","71058679.28","n/a","United States","2014","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/tgen",
"GCI","TEGNA Inc.","16.76","1935090610.92","n/a","United States","2015","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/gci",
"TGNA","TEGNA Inc.","27.7","6140885297","n/a","United States","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/tgna",
"TRC","Tejon Ranch Co","21.54","445472057.16","n/a","United States","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/trc",
"TRC.WS","Tejon Ranch Co","n/a","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/trc.ws",
"HQH","Tekla Healthcare Investors","32.45","917677173.6","n/a","United States","1987","n/a","n/a","http://www.nasdaq.com/symbol/hqh",
"THQ","Tekla Healthcare Opportunies Fund","17.04","0","n/a","United States","2014","n/a","n/a","http://www.nasdaq.com/symbol/thq",
"HQL","Tekla Life Sciences Investors","25.99","397318902.24","n/a","United States","1992","n/a","n/a","http://www.nasdaq.com/symbol/hql",
"THW","Tekla World Healthcare Fund","15.57","0","n/a","United States","2015","n/a","n/a","http://www.nasdaq.com/symbol/thw",
"TDOC","Teladoc, Inc.","18.46","709855062.02","n/a","United States","2015","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/tdoc",
"TSYS","TeleCommunication Systems, Inc.","4.38","268398494.1","n/a","United States","2000","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/tsys",
"TDY","Teledyne Technologies Incorporated","90.64","3212440763.84","n/a","United States","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/tdy",
"TFX","Teleflex Incorporated","131.03","5451092108.89","n/a","United States","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/tfx",
"TNAV","TeleNav, Inc.","6.8","277825566.8","n/a","United States","2010","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/tnav",
"TDA","Telephone and Data Systems, Inc.","24.77","0","n/a","United States","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tda",
"TDE","Telephone and Data Systems, Inc.","24.98","0","n/a","United States","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tde",
"TDI","Telephone and Data Systems, Inc.","25.38","0","n/a","United States","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tdi",
"TDJ","Telephone and Data Systems, Inc.","25.3125","0","n/a","United States","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tdj",
"TDS","Telephone and Data Systems, Inc.","29.12","3167116854.72","n/a","United States","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tds",
"TTEC","TeleTech Holdings, Inc.","28.3","1369602526.7","n/a","United States","1996","Technology","Professional Services","http://www.nasdaq.com/symbol/ttec",
"TLGT","Teligent, Inc.","8.07","426684730.71","n/a","United States","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/tlgt",
"TIK","Tel-Instrument Electronics Corp.","5.18","16870674.66","n/a","United States","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/tik",
"TDF","Templeton Dragon Fund, Inc.","19.88","708719037.88","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tdf",
"EMF","Templeton Emerging Markets Fund","11.8","212861557","n/a","United States","1987","n/a","n/a","http://www.nasdaq.com/symbol/emf",
"TEI","Templeton Emerging Markets Income Fund, Inc.","9.97","478158159.15","n/a","United States","1993","n/a","n/a","http://www.nasdaq.com/symbol/tei",
"GIM","Templeton Global Income Fund, Inc.","6.43","862546935.94","n/a","United States","1988","n/a","n/a","http://www.nasdaq.com/symbol/gim",
"TRF","Templeton Russia Fund, Inc.","10.56","54736249.92","n/a","United States","1995","n/a","n/a","http://www.nasdaq.com/symbol/trf",
"TPX","Tempur Sealy International, Inc.","79.83","4968325824.75","n/a","United States","2003","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/tpx",
"TENX","Tenax Therapeutics, Inc.","3.24","91107526.68","n/a","United States","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/tenx",
"THC","Tenet Healthcare Corporation","30.4","3029943923.2","n/a","United States","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/thc",
"TGC","Tengasco, Inc.","0.19","11560058.47","n/a","United States","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/tgc",
"TNC","Tennant Company","61.06","1089140225.78","n/a","United States","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/tnc",
"TEN","Tenneco Inc.","53.35","3084098999.85","n/a","United States","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/ten",
"TVC","Tennessee Valley Authority","25.29","0","n/a","United States","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/tvc",
"TVE","Tennessee Valley Authority","25.1777","0","n/a","United States","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/tve",
"TDC","Teradata Corporation","28.42","3779860000","n/a","United States","n/a","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/tdc",
"TER","Teradyne, Inc.","20.53","4219270969.67","n/a","United States","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/ter",
"TEX","Terex Corporation","20.09","2179765000","n/a","United States","n/a","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/tex",
"TNH","Terra Nitrogen Company, L.P.","105.31","1967785590.88","n/a","United States","n/a","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/tnh",
"GLBL","TerraForm Global, Inc.","4.76","847534207.8","n/a","United States","2015","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/glbl",
"TERP","TerraForm Power, Inc.","8.39","1177933145.64","n/a","United States","2014","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/terp",
"TRTL","Terrapin 3 Acquisition Corporation","9.81","260884687.5","n/a","United States","2014","Finance","Business Services","http://www.nasdaq.com/symbol/trtl",
"TRTLU","Terrapin 3 Acquisition Corporation","10.3","190550000","n/a","United States","2014","Finance","Business Services","http://www.nasdaq.com/symbol/trtlu",
"TRTLW","Terrapin 3 Acquisition Corporation","0.56","0","n/a","United States","2014","Finance","Business Services","http://www.nasdaq.com/symbol/trtlw",
"TRNO","Terreno Realty Corporation","23.02","997009068.18","n/a","United States","2010","Finance","Real Estate","http://www.nasdaq.com/symbol/trno",
"TRNO^A","Terreno Realty Corporation","26","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/trno^a",
"TBNK","Territorial Bancorp Inc.","27.99","270952212.78","n/a","United States","2009","Finance","Savings Institutions","http://www.nasdaq.com/symbol/tbnk",
"TSRO","TESARO, Inc.","46.73","1873420980.71","n/a","United States","2012","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tsro",
"TESO","Tesco Corporation","7.72","301123000.4","n/a","United States","n/a","Energy","Metal Fabrications","http://www.nasdaq.com/symbol/teso",
"TSLA","Tesla Motors, Inc.","221.8","29045002554.2","n/a","United States","2010","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/tsla",
"TSO","Tesoro Corporation","113.79","13699226460.75","n/a","United States","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/tso",
"TLLP","Tesoro Logistics LP","51.8","4591240578.4","n/a","United States","2011","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/tllp",
"TESS","TESSCO Technologies Incorporated","21.11","174645478.76","n/a","United States","1994","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/tess",
"TSRA","Tessera Technologies, Inc.","32.01","1633627565.13","n/a","United States","2003","Technology","Semiconductors","http://www.nasdaq.com/symbol/tsra",
"TTEK","Tetra Tech, Inc.","27.05","1628626048.35","n/a","United States","1991","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/ttek",
"TTI","Tetra Technologies, Inc.","8.79","705222956.97","n/a","United States","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/tti",
"TLOG","TetraLogic Pharmaceuticals Corporation","1.71","42355131.93","n/a","United States","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tlog",
"TTPH","Tetraphase Pharmaceuticals, Inc.","11.41","416948167.86","n/a","United States","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ttph",
"TCBI","Texas Capital Bancshares, Inc.","58.54","2683728892.94","n/a","United States","2003","Finance","Major Banks","http://www.nasdaq.com/symbol/tcbi",
"TCBIL","Texas Capital Bancshares, Inc.","25.5782","0","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/tcbil",
"TCBIP","Texas Capital Bancshares, Inc.","25.68","154080000","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/tcbip",
"TCBIW","Texas Capital Bancshares, Inc.","38.61","0","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/tcbiw",
"TXN","Texas Instruments Incorporated","57.95","58785179514.45","n/a","United States","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/txn",
"TPL","Texas Pacific Land Trust","136.01","1111757436.86","n/a","United States","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/tpl",
"TXRH","Texas Roadhouse, Inc.","34.07","2389822842.44","n/a","United States","2004","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/txrh",
"TXT","Textron Inc.","43.32","11855401641.36","n/a","United States","n/a","Capital Goods","Aerospace","http://www.nasdaq.com/symbol/txt",
"TXTR","Textura Corporation","24.77","646181752.21","n/a","United States","2013","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/txtr",
"TFSL","TFS Financial Corporation","18.68","5466763793.44","n/a","United States","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/tfsl",
"TGTX","TG Therapeutics, Inc.","13.43","705339382.98","n/a","United States","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tgtx",
"TTF","Thai Fund, Inc. (The)","7.38","92328073.02","n/a","United States","1988","n/a","n/a","http://www.nasdaq.com/symbol/ttf",
"ABCO","The Advisory Board Company","51.72","2166750594.36","n/a","United States","2001","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/abco",
"AES","The AES Corporation","9.57","6439290880.77","n/a","United States","n/a","Basic Industries","Electric Utilities: Central","http://www.nasdaq.com/symbol/aes",
"AES^C","The AES Corporation","50.25","0","n/a","United States","n/a","Basic Industries","Electric Utilities: Central","http://www.nasdaq.com/symbol/aes^c",
"ANDE","The Andersons, Inc.","33.94","950320000","n/a","United States","n/a","Consumer Services","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/ande",
"TBBK","The Bancorp, Inc.","7.2","271859306.4","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/tbbk",
"BX","The Blackstone Group L.P.","31.44","36972312750.24","n/a","United States","2007","Finance","Investment Managers","http://www.nasdaq.com/symbol/bx",
"BONT","The Bon-Ton Stores, Inc.","1.21","25361378.57","n/a","United States","1991","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/bont",
"CG","The Carlyle Group L.P.","17.33","5612504527.27","n/a","United States","2012","Finance","Investment Managers","http://www.nasdaq.com/symbol/cg",
"SCHW","The Charles Schwab Corporation","33.04","43497931913.52","n/a","United States","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/schw",
"SCHW^B","The Charles Schwab Corporation","25.85","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/schw^b",
"SCHW^C","The Charles Schwab Corporation","25.87","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/schw^c",
"CAKE","The Cheesecake Factory Incorporated","46.95","2309395239.15","n/a","United States","1992","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/cake",
